"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
80	"NA_[80_175.12_0.5]"	12.9757347974263	-0.571944308149536	0.210049252960201
31	"NA_[31_147.11_0.4]"	9.28907525146097	-0.406279585215355	0.113895866995538
154	"NA_[154_308.09_0.8]"	6.92339316399438	-0.307109143624372	0.324917596949424
124	"NA_[124_265.11_0.6]"	6.59191873238188	-0.282637618544388	-0.330480257645103
104	"NA_[104_148.06_0.6]"	6.31234648806054	-0.270705292269083	-0.238692206361689
26	"NA_[26_130.09_0.4]"	5.31159531747587	-0.232085503904641	0.0587686892100852
182	"NA_[182_265.11_0.8]"	4.14129269006856	-0.179794521489594	0.41073324068714
100	"NA_[100_130.05_0.6]"	3.60383842813421	-0.155647456391512	-0.103458258017895
135	"NA_[135_189.12_0.7]"	3.5502280527981	-0.157482889099911	0.141555010804899
380	"NA_[380_494.32_6.5]"	3.13953513383261	-0.121059503240952	-0.488280437679806
48	"NA_[48_223.02_0.5]"	2.55106164888337	-0.109826919559067	-0.094131754224758
99	"NA_[99_147.08_0.6]"	2.44452333179019	-0.105785344427093	-0.0538528775076178
140	"NA_[140_348.07_0.7]"	2.15478824453644	-0.0948350210869631	0.053500436936994
68	"NA_[68_213.07_0.5]"	1.96993757962573	-0.0838308202343526	-0.058227690705554
158	"NA_[158_137.05_0.8]"	1.63847272694936	-0.0691876224317255	-0.0998695492979714
403	"NA_[403_522.36_7.2]"	1.49059226612791	-0.0565739267908807	-0.236022065693711
131	"NA_[131_162.08_0.7]"	1.47036171582204	-0.0650651255278013	0.027314818731254
73	"NA_[73_195.98_0.5]"	1.31675448320383	-0.0570821164570759	-0.0453145248273449
88	"NA_[88_185.03_0.6]"	1.23216371862414	-0.0546978412784172	0.0124013092188197
230	"NA_[230_166.09_1.5]"	1.19445801859296	-0.053120753787722	0.00528742644769054
504	"NA_[504_730.54_10.4]"	1.17678310874612	-0.0456742762072878	-0.183014398033859
70	"NA_[70_197.03_0.5]"	1.17658589523546	-0.0510551822338571	-0.046126015174694
117	"NA_[117_133.06_0.6]"	1.05688074369772	-0.0488444971370427	0.0286247054333502
349	"NA_[349_158.15_5.6]"	0.979825625476146	-0.0371014942446107	-0.151717644299113
112	"NA_[112_239.04_0.6]"	0.96360801374104	-0.0413192305229276	-0.0400585800680356
67	"NA_[67_251.03_0.5]"	0.958091623085499	-0.0409678137918478	-0.0395300263249189
60	"NA_[60_290.85_0.5]"	0.94009472667399	-0.0402212583760326	-0.0727469114158374
153	"NA_[153_150.06_0.7]"	0.900620148893384	-0.0400710811129564	0.00108180465911385
378	"NA_[378_452.28_6.5]"	0.886876448278128	-0.0348858909884917	-0.113400184309611
42	"NA_[42_185.07_0.5]"	0.845916997300685	-0.0360418455435437	-0.0307762242162635
389	"NA_[389_494.32_6.7]"	0.83847705960347	-0.0328430536784131	-0.122745693963002
78	"NA_[78_159.08_0.5]"	0.826948811386157	-0.0356166725438657	-0.040756142470349
278	"NA_[278_245.1_2.7]"	0.791088211490077	-0.0321847658080776	-0.0861215573705533
385	"NA_[385_452.28_6.6]"	0.768130284411777	-0.0298540482439974	-0.0906025707061259
43	"NA_[43_207.05_0.5]"	0.751302027182935	-0.031554546420441	-0.0227064348722395
317	"NA_[317_233.08_4.1]"	0.745281099976255	-0.0274867813133826	-0.133361958910523
346	"NA_[346_318.3_5.4]"	0.712860643317402	-0.0261179598123803	-0.0833199345549737
400	"NA_[400_480.31_7.1]"	0.703590756027227	-0.0275622925344779	-0.0878293839681391
450	"NA_[450_464.36_9.1]"	0.691838288135187	-0.0262070647818368	-0.104332602137025
164	"NA_[164_194.08_0.8]"	0.685179955142874	-0.0313525415588172	0.020132393676307
252	"NA_[252_220.12_1.9]"	0.670320592578778	-0.028846670695311	-0.0309352652408182
