"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
744	"NA_[744_365.11_6.4]"	2.70614179688191	-0.100205366623675	-0.0177554680202022
812	"NA_[812_527.16_7.1]"	2.6115962262461	-0.0923781429419457	-0.0531987458454659
520	"NA_[520_322.06_4.6]"	2.57682797537446	-0.0959447661070165	-0.0426194440467152
666	"NA_[666_158.96_5.8]"	2.53042724723137	-0.0953133465472239	-0.0153732585190532
748	"NA_[748_707.22_6.4]"	2.50069219398073	-0.0926515392102024	-0.014056565640237
731	"NA_[731_247.11_6.3]"	2.48850135190595	-0.0796221274829705	-0.0848389263470263
571	"NA_[571_116.07_4.9]"	2.40222123657394	-0.0908279613191408	-0.0100102477140433
572	"NA_[572_70.07_4.9]"	2.36554811743457	-0.0895561557314365	-0.01161502569637
665	"NA_[665_226.95_5.8]"	2.35782123506284	-0.0896768621448241	-0.0150101005887052
467	"NA_[467_186.08_4.3]"	2.35246431738748	-0.0796381467906326	-0.0774360518275096
385	"NA_[385_559.15_3.7]"	2.33543833293956	-0.0833188918245335	-0.0393757644333684
381	"NA_[381_269.09_3.7]"	2.31967187302509	-0.088079080853786	0.00211906640731458
382	"NA_[382_537.17_3.7]"	2.28054380354361	-0.0865497629064157	0.00283442129921211
591	"NA_[591_409.08_5.2]"	2.27054070155045	-0.0716809897553869	-0.0813738201288032
466	"NA_[466_204.09_4.3]"	2.26981048176422	-0.0758450225127942	-0.0776671798789175
615	"phosphocholine_[615_184.07_5.5]"	2.24667985923586	-0.0834231131201706	0.0131618683293254
109	"NA_[109_577.52_2.1]"	2.24344962790495	-0.082356045433299	-0.0555656777453529
108	"NA_[108_718.54_2.1]"	2.23199161986293	-0.0810886950164245	-0.0571655020900872
841	"NA_[841_399.24_7.7]"	2.22602180335131	-0.0808081909107039	-0.055169467568315
468	"NA_[468_244.08_4.3]"	2.21965170579836	-0.074652512907398	-0.0729848358692125
799	"NA_[799_527.16_6.9]"	2.21829987575491	-0.083070004017832	0.00115270911597769
718	"NA_[718_707.22_6.2]"	2.21352448535636	-0.0837906643343946	-0.00935627657529185
826	"NA_[826_730.24_7.3]"	2.20855779358769	-0.0803252746918213	-0.038452510719006
313	"NA_[313_225.08_3.3]"	2.1984397295714	-0.0732273253229875	-0.0747188196934586
717	"NA_[717_365.11_6.2]"	2.19259116265463	-0.0779748795055307	-0.0606415145801866
111	"NA_[111_716.52_2.1]"	2.18505387021824	-0.0781006319598155	-0.0604514280477578
715	"NA_[715_84.04_6.2]"	2.16850810072497	-0.0811052269011881	0.0208797719534228
832	"NA_[832_178.06_7.5]"	2.16130471782526	-0.069679902459211	-0.0758352600796968
716	"NA_[716_130.05_6.2]"	2.15785681003227	-0.0805486876042234	0.0220719878597187
679	"NA_[679_188.04_6]"	2.10751665159885	-0.0675209250455175	-0.0749171842636229
558	"NA_[558_103.04_4.8]"	2.07251229933755	-0.0784478279494012	0.0150817286541483
462	"NA_[462_144.07_4.3]"	2.05757382429481	-0.0690334858355519	-0.0722093118779839
557	"NA_[557_162.11_4.8]"	2.03159653238578	-0.0769240611409357	0.0133523027047234
114	"NA_[114_690.51_2.1]"	2.02947153144504	-0.0752154692450784	-0.0385216954217576
685	"NA_[685_74.02_6]"	2.00997271634801	-0.0665584095557471	-0.0709005912606871
752	"NA_[752_130.05_6.4]"	2.00445779651591	-0.0763580916345397	-0.0196037580994348
517	"NA_[517_152.06_4.6]"	2.00414234036486	-0.0751383040440887	0.00269038762196434
116	"NA_[116_549.49_2.1]"	2.00392916345754	-0.0744472110955437	-0.0381571593453229
822	"NA_[822_527.16_7.2]"	1.99090686024571	-0.0722943560770726	-0.0495833195025639
686	"NA_[686_166.05_6]"	1.99008622890328	-0.0661609440330657	-0.0693947180496187
578	"NA_[578_283.13_5]"	1.98466630130858	-0.0741936138874243	-0.00474990315431872
239	"choline_[239_104.11_2.9]"	1.98027534405589	-0.0728812829144325	0.0339608873424328
115	"NA_[115_693.52_2.1]"	1.97267569477348	-0.0731855025158269	-0.0379517514601681
754	"NA_[754_102.06_6.4]"	1.9613806750051	-0.0741271025167968	-0.0368788795574234
179	"NA_[179_689.56_2.5]"	1.95604711718471	-0.0699223309399149	-0.041999039661714
838	"NA_[838_116.07_7.7]"	1.95258068368663	-0.0740284473852879	-0.0256402163311995
753	"NA_[753_84.04_6.4]"	1.94823846275242	-0.0742816264817493	-0.025146844459466
700	"NA_[700_266.16_6.1]"	1.93898239361831	-0.0721501859414519	0.00783138870667581
677	"NA_[677_210.02_6]"	1.92843731368284	-0.0578735628708541	-0.0800133442114391
7	"NA_[7_123.06_1.4]"	1.92791114505916	-0.0716505767740673	-0.0350431344153475
755	"itaconate(2-)_[755_148.06_6.4]"	1.91485914471112	-0.0723506111625459	-0.0355915379524125
865	"NA_[865_389.12_8.3]"	1.90486023880354	-0.0708363377773555	0.000953612028343742
760	"NA_[760_145.05_6.5]"	1.88641803216885	-0.0675588463428486	-0.034939534729506
513	"NA_[513_133.03_4.5]"	1.88494889696145	-0.0716561874208847	-0.00348226958400363
808	"NA_[808_522.2_7.1]"	1.87865154404484	-0.0697409034499618	-0.0277848516443421
185	"NA_[185_661.53_2.6]"	1.87340874555107	-0.0688154279762987	-0.0368215550890857
463	"NA_[463_138.06_4.3]"	1.86327236822998	-0.0620548237961549	-0.0672562761370182
570	"NA_[570_399.11_4.9]"	1.85994979246705	-0.062509268382491	-0.0617993989082791
641	"cis-dihomoaconitic acid_[641_176.09_5.6]"	1.85396721071453	-0.0627202107471711	-0.0571763315838056
761	"NA_[761_163.06_6.5]"	1.85348941531556	-0.066516936249245	-0.0333232154194413
821	"NA_[821_543.13_7.2]"	1.85340370912167	-0.0684386757915558	-0.0385465383176505
758	"N-[2-methoxy-4-[(2-methyl-1-oxopropyl)amino]phenyl]-2-furancarboxamide_[758_325.11_6.5]"	1.85099009162725	-0.0661969295913325	-0.0339602617812074
839	"NA_[839_175.12_7.7]"	1.85024984983584	-0.0702345964350542	-0.0229496154857255
515	"NA_[515_150.06_4.5]"	1.84472492518589	-0.0700586257093009	-0.00243410030501693
759	"NA_[759_360.15_6.5]"	1.83363075722363	-0.0654253134496461	-0.0345514233592878
766	"NA_[766_365.11_6.5]"	1.82825335495425	-0.0669130630432025	0.0331294186258997
837	"NA_[837_158.09_7.7]"	1.82216187018873	-0.0692802349411792	-0.0237633363131387
99	"NA_[99_298.1_2]"	1.8171348921334	-0.0658374859531717	0.0218855411027234
177	"NA_[177_494.32_2.5]"	1.81163482542332	-0.0692147901898924	-0.020711642244802
596	"NA_[596_206.03_5.2]"	1.80601320809168	-0.0647131359709916	-0.0329443644038113
386	"NA_[386_291.07_3.8]"	1.80307961221048	-0.0551545050958067	-0.0558373375261997
762	"isopentenyl phosphate(2-)_[762_184.07_6.5]"	1.80161333699771	-0.0675918443822121	-0.00769811362309472
713	"NA_[713_169.06_6.2]"	1.79659551102624	-0.0597263796050808	-0.045396495495956
846	"methyl 4-hydroxypiperidine-3-carboxylate_[846_84.08_7.8]"	1.7667944285713	-0.0672541679039611	-0.0145881037366256
816	"NA_[816_189.16_7.2]"	1.75882650901156	-0.0669390684951713	-0.0328662002440134
691	"phosphocholine_[691_184.07_6]"	1.74063870760216	-0.065825058793962	-0.0108634624803361
460	"NA_[460_132.1_4.3]"	1.73563944557679	-0.0641970832438081	-0.0486115913049907
212	"NA_[212_336.14_2.7]"	1.73067186821892	-0.0637516265099555	-0.0499864731173872
834	"NA_[834_110.07_7.5]"	1.72584813546423	-0.0628361291164841	-0.0311888013050039
833	"NA_[833_156.08_7.5]"	1.72297877531221	-0.0627876996971001	-0.0308651411969273
459	"NA_[459_86.1_4.3]"	1.71959924348484	-0.0637406746486438	-0.0479518391016529
539	"NA_[539_429.08_4.7]"	1.7100907030083	-0.0444541537853866	0.0766661825093111
845	"deca-2,4,6,8-tetraenedioic acid_[845_130.09_7.8]"	1.7080159387071	-0.0650242770839828	-0.0142059375447793
371	"NA_[371_380.13_3.7]"	1.69916219842572	-0.063084994627888	-0.0223637172650443
192	"NA_[192_659.51_2.6]"	1.69307849955624	-0.0619079786976135	-0.0328179684963581
659	"D-(+)-Galactosamine_[659_134.02_5.8]"	1.69096924400755	-0.0644796917792645	0.00562697134551855
519	"NA_[519_306.08_4.6]"	1.68651240779157	-0.0651136161954965	-0.0249672480353748
806	"NA_[806_1031.33_7.1]"	1.6776142500008	-0.0603502893261621	-0.0383140655445619
670	"NA_[670_365.11_5.9]"	1.65891390127259	-0.0613113115874969	0.0314727395776136
441	"isoamyl acetate_[441_102.09_4.1]"	1.65712586027227	-0.0517013984080418	-0.0615708195753602
656	"NA_[656_313.04_5.8]"	1.65598728562313	-0.0631738479761969	0.00537399708624917
